period_end,fund_code,fund_name,category,category_label,holder_shares,holder_shares_100m,holder_ratio_pct,precision_status,total_shares,report_send_date,official_upload_date,instance_id,source_kind,holder_table_page,official_pdf_url,crosscheck_url
2018-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,2496123975,24.961240,29.269644,includes_unidentified_national_team,8528029886,2018-08-28,2018-08-27,manager_official_pdf-159915-2018-06-30,manager_official_pdf,42,https://cdn.efunds.com.cn/owch/data/notice/20180827/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/177/177758.shtml
2018-06-30,159915,易方达创业板ETF,individual,个人,4525882893,45.258829,53.070673,exact,8528029886,2018-08-28,2018-08-27,manager_official_pdf-159915-2018-06-30,manager_official_pdf,42,https://cdn.efunds.com.cn/owch/data/notice/20180827/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/177/177758.shtml
2018-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,22.346218,lower_bound,10847287690.00,2019-03-27,2019-03-27,manager_official_pdf-510300-2018-12-31,manager_official_pdf,67,https://www.huatai-pb.com/upload/pdf/1553648753931-htbrhs300jyxkfszszqtzjj2018nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2018-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,5279618624.47,52.796186,48.672247,upper_bound,10847287690.00,2019-03-27,2019-03-27,manager_official_pdf-510300-2018-12-31,manager_official_pdf,67,https://www.huatai-pb.com/upload/pdf/1553648753931-htbrhs300jyxkfszszqtzjj2018nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2018-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,2892029964.53,28.920300,26.661319,exact,10847287690.00,2019-03-27,2019-03-27,manager_official_pdf-510300-2018-12-31,manager_official_pdf,67,https://www.huatai-pb.com/upload/pdf/1553648753931-htbrhs300jyxkfszszqtzjj2018nndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2018-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,,,,not_identified,3788307415,2019-03-28,2019-03-27,manager_official_pdf-510310-2018-12-31,manager_official_pdf,63,https://cdn.efunds.com.cn/owch/data/notice/20190327/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179644.shtml
2018-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,61837146,0.618371,1.632316,includes_unidentified_national_team,3788307415,2019-03-28,2019-03-27,manager_official_pdf-510310-2018-12-31,manager_official_pdf,63,https://cdn.efunds.com.cn/owch/data/notice/20190327/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179644.shtml
2018-12-31,510310,易方达沪深300ETF,individual,个人,276189550,2.761896,7.290579,exact,3788307415,2019-03-28,2019-03-27,manager_official_pdf-510310-2018-12-31,manager_official_pdf,63,https://cdn.efunds.com.cn/owch/data/notice/20190327/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179644.shtml
2018-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,1790942652.00,17.909427,23.677660,lower_bound,7563849828,2019-03-26,2019-03-26,public_report_mirror-510330-2018-12-31,public_report_mirror,50,https://pdf.dfcfw.com/pdf/H2_AN201903261309653418_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201903261309653418.html"
2018-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,1600595461.00,16.005955,21.161122,upper_bound,7563849828,2019-03-26,2019-03-26,public_report_mirror-510330-2018-12-31,public_report_mirror,50,https://pdf.dfcfw.com/pdf/H2_AN201903261309653418_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201903261309653418.html"
2018-12-31,510330,华夏沪深300ETF,individual,个人,158052459,1.580525,2.089577,exact,7563849828,2019-03-26,2019-03-26,public_report_mirror-510330-2018-12-31,public_report_mirror,50,https://pdf.dfcfw.com/pdf/H2_AN201903261309653418_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201903261309653418.html"
2018-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,105483400.00,1.054834,1.882453,lower_bound,5603506477,2019-03-26,2019-03-26,public_report_mirror-159919-2018-12-31,public_report_mirror,60,https://pdf.dfcfw.com/pdf/H2_AN201903251309306976_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=396964456357562b7a62513d
2018-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,339876753.00,3.398768,6.065430,upper_bound,5603506477,2019-03-26,2019-03-26,public_report_mirror-159919-2018-12-31,public_report_mirror,60,https://pdf.dfcfw.com/pdf/H2_AN201903251309306976_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=396964456357562b7a62513d
2018-12-31,159919,嘉实沪深300ETF,individual,个人,434308922,4.343089,7.750663,exact,5603506477,2019-03-26,2019-03-26,public_report_mirror-159919-2018-12-31,public_report_mirror,60,https://pdf.dfcfw.com/pdf/H2_AN201903251309306976_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=396964456357562b7a62513d
2018-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,,,,not_identified,15500495488,2019-03-28,2019-03-27,manager_official_pdf-159915-2018-12-31,manager_official_pdf,54,https://cdn.efunds.com.cn/owch/data/notice/20190327/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179594.shtml
2018-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,4754698658,47.546987,30.674495,includes_unidentified_national_team,15500495488,2019-03-28,2019-03-27,manager_official_pdf-159915-2018-12-31,manager_official_pdf,54,https://cdn.efunds.com.cn/owch/data/notice/20190327/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179594.shtml
2018-12-31,159915,易方达创业板ETF,individual,个人,7851097851,78.510979,50.650625,exact,15500495488,2019-03-28,2019-03-27,manager_official_pdf-159915-2018-12-31,manager_official_pdf,54,https://cdn.efunds.com.cn/owch/data/notice/20190327/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912018%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/179/179594.shtml
2019-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,25.617317,lower_bound,9462187690.00,2019-08-29,2019-08-29,manager_official_pdf-510300-2019-06-30,manager_official_pdf,56,https://www.huatai-pb.com/upload/pdf/1567048458561-htbrhs300jyxkfszszqtzjj2019nbndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2019-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,3977365240.00,39.773652,42.034309,upper_bound,9462187690.00,2019-08-29,2019-08-29,manager_official_pdf-510300-2019-06-30,manager_official_pdf,56,https://www.huatai-pb.com/upload/pdf/1567048458561-htbrhs300jyxkfszszqtzjj2019nbndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2019-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,2545123713.00,25.451237,26.897836,exact,9462187690.00,2019-08-29,2019-08-29,manager_official_pdf-510300-2019-06-30,manager_official_pdf,56,https://www.huatai-pb.com/upload/pdf/1567048458561-htbrhs300jyxkfszszqtzjj2019nbndbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2019-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,,,,not_identified,5338664351,2019-08-24,2019-08-23,manager_official_pdf-510310-2019-06-30,manager_official_pdf,49,https://cdn.efunds.com.cn/owch/data/notice/20190823/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181576.shtml
2019-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,440083974,4.400840,8.243335,includes_unidentified_national_team,5338664351,2019-08-24,2019-08-23,manager_official_pdf-510310-2019-06-30,manager_official_pdf,49,https://cdn.efunds.com.cn/owch/data/notice/20190823/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181576.shtml
2019-06-30,510310,易方达沪深300ETF,individual,个人,413892746,4.138927,7.752740,exact,5338664351,2019-08-24,2019-08-23,manager_official_pdf-510310-2019-06-30,manager_official_pdf,49,https://cdn.efunds.com.cn/owch/data/notice/20190823/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181576.shtml
2019-06-30,510330,华夏沪深300ETF,national_team,国家队（已识别）,1790942652.00,17.909427,25.785470,lower_bound,6945549828,2019-08-29,2019-08-29,public_report_mirror-510330-2019-06-30,public_report_mirror,43,https://pdf.dfcfw.com/pdf/H2_AN201908291345289740_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201908291345289740.html"
2019-06-30,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,931160111.00,9.311601,13.406572,upper_bound,6945549828,2019-08-29,2019-08-29,public_report_mirror-510330-2019-06-30,public_report_mirror,43,https://pdf.dfcfw.com/pdf/H2_AN201908291345289740_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201908291345289740.html"
2019-06-30,510330,华夏沪深300ETF,individual,个人,217894454,2.178945,3.137181,exact,6945549828,2019-08-29,2019-08-29,public_report_mirror-510330-2019-06-30,public_report_mirror,43,https://pdf.dfcfw.com/pdf/H2_AN201908291345289740_1.pdf,"https://fund.eastmoney.com/gonggao/510330,AN201908291345289740.html"
2019-06-30,159919,嘉实沪深300ETF,national_team,国家队（已识别）,386443238.00,3.864432,5.680218,lower_bound,6803316676.00,2019-08-29,2019-08-29,public_report_mirror-159919-2019-06-30,public_report_mirror,48,https://pdf.dfcfw.com/pdf/H2_AN201908281345243776_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=51573855697a39416172453d
2019-06-30,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,612904580.00,6.129046,9.008909,upper_bound,6803316676.00,2019-08-29,2019-08-29,public_report_mirror-159919-2019-06-30,public_report_mirror,48,https://pdf.dfcfw.com/pdf/H2_AN201908281345243776_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=51573855697a39416172453d
2019-06-30,159919,嘉实沪深300ETF,individual,个人,526761739.00,5.267617,7.742720,exact,6803316676.00,2019-08-29,2019-08-29,public_report_mirror-159919-2019-06-30,public_report_mirror,48,https://pdf.dfcfw.com/pdf/H2_AN201908281345243776_1.pdf,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=51573855697a39416172453d
2019-06-30,159915,易方达创业板ETF,national_team,国家队（已识别）,375577400.00,3.755774,2.378071,lower_bound,15793364458,2019-08-24,2019-08-23,manager_official_pdf-159915-2019-06-30,manager_official_pdf,41,https://cdn.efunds.com.cn/owch/data/notice/20190823/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181528.shtml
2019-06-30,159915,易方达创业板ETF,other_institution,其他机构（含保险）,5885928294.00,58.859283,37.268362,upper_bound,15793364458,2019-08-24,2019-08-23,manager_official_pdf-159915-2019-06-30,manager_official_pdf,41,https://cdn.efunds.com.cn/owch/data/notice/20190823/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181528.shtml
2019-06-30,159915,易方达创业板ETF,individual,个人,5403555620,54.035556,34.214088,exact,15793364458,2019-08-24,2019-08-23,manager_official_pdf-159915-2019-06-30,manager_official_pdf,41,https://cdn.efunds.com.cn/owch/data/notice/20190823/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%8D%8A%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/181/181528.shtml
2019-12-31,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,24.608498,lower_bound,9850087690,2020-03-30,2020-03-30,136636,csrc_official_pdf,70,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=136636,"https://fund.eastmoney.com/gonggao/510300,AN202003301377176350.html"
2019-12-31,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,4492444734.00,44.924447,45.608170,upper_bound,9850087690,2020-03-30,2020-03-30,136636,csrc_official_pdf,70,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=136636,"https://fund.eastmoney.com/gonggao/510300,AN202003301377176350.html"
2019-12-31,510300,华泰柏瑞沪深300ETF,individual,个人,2233639219,22.336392,22.676338,exact,9850087690,2020-03-30,2020-03-30,136636,csrc_official_pdf,70,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=136636,"https://fund.eastmoney.com/gonggao/510300,AN202003301377176350.html"
2019-12-31,510310,易方达沪深300ETF,national_team,国家队（已识别）,160000000.00,1.600000,3.133221,lower_bound,5106565612,2020-03-31,2020-03-31,137200,manager_official_pdf,73,https://cdn.efunds.com.cn/owch/data/notice/20200331/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187665.shtml
2019-12-31,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,828772207.00,8.287722,16.229542,upper_bound,5106565612,2020-03-31,2020-03-31,137200,manager_official_pdf,73,https://cdn.efunds.com.cn/owch/data/notice/20200331/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187665.shtml
2019-12-31,510310,易方达沪深300ETF,individual,个人,487141574,4.871416,9.539515,exact,5106565612,2020-03-31,2020-03-31,137200,manager_official_pdf,73,https://cdn.efunds.com.cn/owch/data/notice/20200331/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187665.shtml
2019-12-31,510330,华夏沪深300ETF,national_team,国家队（已识别）,1987425152.00,19.874252,26.601329,lower_bound,7471149828,2020-04-09,2020-04-08,145586,csrc_official_pdf,67,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=145586,"https://fund.eastmoney.com/gonggao/510330,AN202004081377776291.html"
2019-12-31,510330,华夏沪深300ETF,other_institution,其他机构（含保险）,1282759910.00,12.827599,17.169511,upper_bound,7471149828,2020-04-09,2020-04-08,145586,csrc_official_pdf,67,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=145586,"https://fund.eastmoney.com/gonggao/510330,AN202004081377776291.html"
2019-12-31,510330,华夏沪深300ETF,individual,个人,211493010,2.114930,2.830796,exact,7471149828,2020-04-09,2020-04-08,145586,csrc_official_pdf,67,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=145586,"https://fund.eastmoney.com/gonggao/510330,AN202004081377776291.html"
2019-12-31,159919,嘉实沪深300ETF,national_team,国家队（已识别）,396352997.00,3.963530,6.064137,lower_bound,6536016676,2020-04-08,2020-04-05,143848,csrc_official_pdf,66,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=143848,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=662b6448392f32314e7a513d
2019-12-31,159919,嘉实沪深300ETF,other_institution,其他机构（含保险）,1179909162.00,11.799092,18.052420,upper_bound,6536016676,2020-04-08,2020-04-05,143848,csrc_official_pdf,66,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=143848,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=662b6448392f32314e7a513d
2019-12-31,159919,嘉实沪深300ETF,individual,个人,468371325,4.683713,7.166006,exact,6536016676,2020-04-08,2020-04-05,143848,csrc_official_pdf,66,http://eid.csrc.gov.cn/fund/disclose/instance_show_pdf_id.do?instanceid=143848,https://www.jsfund.cn/main/fund/noticedetails.shtml?adId=662b6448392f32314e7a513d
2019-12-31,159915,易方达创业板ETF,national_team,国家队（已识别）,387153500.00,3.871535,4.003936,lower_bound,9669323239,2020-03-31,2020-03-31,137144,manager_official_pdf,58,https://cdn.efunds.com.cn/owch/data/notice/20200331/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187640.shtml
2019-12-31,159915,易方达创业板ETF,other_institution,其他机构（含保险）,3131331283.00,31.313313,32.384182,upper_bound,9669323239,2020-03-31,2020-03-31,137144,manager_official_pdf,58,https://cdn.efunds.com.cn/owch/data/notice/20200331/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187640.shtml
2019-12-31,159915,易方达创业板ETF,individual,个人,3336522309,33.365223,34.506265,exact,9669323239,2020-03-31,2020-03-31,137144,manager_official_pdf,58,https://cdn.efunds.com.cn/owch/data/notice/20200331/159915_%E6%98%93%E6%96%B9%E8%BE%BE%E5%88%9B%E4%B8%9A%E6%9D%BF%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912019%E5%B9%B4%E5%B9%B4%E5%BA%A6%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187640.shtml
2020-06-30,510300,华泰柏瑞沪深300ETF,national_team,国家队（已识别）,2423958601.00,24.239586,29.669787,lower_bound,8169787690,2020-08-29,2020-08-29,466420,manager_official_pdf,58,https://www.huatai-pb.com/upload/pdf/1598699375872-htbrhs300jyxkfszszqtzjj2020nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-06-30,510300,华泰柏瑞沪深300ETF,other_institution,其他机构（含保险）,3038768009.00,30.387680,37.195189,upper_bound,8169787690,2020-08-29,2020-08-29,466420,manager_official_pdf,58,https://www.huatai-pb.com/upload/pdf/1598699375872-htbrhs300jyxkfszszqtzjj2020nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-06-30,510300,华泰柏瑞沪深300ETF,individual,个人,2052196844,20.521968,25.119341,exact,8169787690,2020-08-29,2020-08-29,466420,manager_official_pdf,58,https://www.huatai-pb.com/upload/pdf/1598699375872-htbrhs300jyxkfszszqtzjj2020nzqbg.pdf,https://www.huatai-pb.com/news/information/fundReport/index.html
2020-06-30,510310,易方达沪深300ETF,national_team,国家队（已识别）,230000000.00,2.300000,5.473771,lower_bound,4201856498,2020-08-28,2020-08-28,452067,manager_official_pdf,61,https://cdn.efunds.com.cn/owch/data/notice/20200827/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187161.shtml
2020-06-30,510310,易方达沪深300ETF,other_institution,其他机构（含保险）,645453675.00,6.454537,15.361155,upper_bound,4201856498,2020-08-28,2020-08-28,452067,manager_official_pdf,61,https://cdn.efunds.com.cn/owch/data/notice/20200827/510310_%E6%98%93%E6%96%B9%E8%BE%BE%E6%B2%AA%E6%B7%B1300%E4%BA%A4%E6%98%93%E5%9E%8B%E5%BC%80%E6%94%BE%E5%BC%8F%E6%8C%87%E6%95%B0%E5%8F%91%E8%B5%B7%E5%BC%8F%E8%AF%81%E5%88%B8%E6%8A%95%E8%B5%84%E5%9F%BA%E9%87%912020%E5%B9%B4%E4%B8%AD%E6%9C%9F%E6%8A%A5%E5%91%8A.pdf,https://www.efunds.com.cn/c/187/187161.shtml
