date,code,shares_100m,exchange,source
2022-11-04,510300,153.229877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-04,510310,67.063074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-04,510330,54.569498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-07,159919,49.637166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-07,510300,153.751877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-07,510310,67.003074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-07,510330,54.461498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-08,159919,49.646166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-08,510300,156.946877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-08,510310,67.103074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-08,510330,54.479498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-09,159919,49.709166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-09,510300,156.937877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-09,510310,67.203074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-09,510330,54.416498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-10,159919,50.051166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-10,510300,157.063877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-10,510310,67.263074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-10,510330,54.416498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-11,159919,50.186166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-11,510300,161.941877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-11,510310,67.343074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-11,510330,54.722498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-14,159919,50.645166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-14,510300,162.481877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-14,510310,68.863074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-14,510330,54.614498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-15,159919,50.771166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-15,510300,164.209877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-15,510310,68.943074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-15,510330,54.641498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-16,159919,50.465166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-16,510300,164.542877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-16,510310,69.023074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-16,510330,54.542498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-17,159919,50.456166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-17,510300,164.956877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-17,510310,69.083074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-17,510330,54.506498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-18,159919,49.376166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-18,510300,164.326877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-18,510310,69.223074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-18,510330,54.362498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-21,159919,49.385166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-21,510300,164.461877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-21,510310,69.383074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-21,510330,54.344498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-22,159919,49.286166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-22,510300,163.786877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-22,510310,69.443074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-22,510330,54.587498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-23,159919,49.340166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-23,510300,164.119877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-23,510310,69.623074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-23,510330,55.370498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-24,159919,49.790166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-24,510300,164.911877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-24,510310,69.923074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-24,510330,55.496498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-25,159919,49.808166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-25,510300,165.991877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-25,510310,69.943074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-25,510330,55.559498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-28,159919,49.718166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-28,510300,165.955877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-28,510310,70.183074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-28,510330,55.739498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-29,159919,49.754166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-29,510300,165.901877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-29,510310,70.243074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-29,510330,55.892498,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-30,159919,49.988166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-11-30,510300,166.090877,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-30,510310,70.243074,上交所,https://query.sse.com.cn/commonQuery.do
2022-11-30,510330,56.081498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-01,159919,50.060166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-01,510300,167.035877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-01,510310,70.243074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-01,510330,56.297498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-02,159919,49.997166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-02,510300,173.740877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-02,510310,70.403074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-02,510330,56.990498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-05,159919,49.394166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-05,510300,171.661877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-05,510310,70.183074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-05,510330,56.558498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-06,159919,49.223166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-06,510300,171.535877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-06,510310,70.243074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-06,510330,56.648498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-07,159919,49.178166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-07,510300,172.111877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-07,510310,70.363074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-07,510330,57.071498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-08,159919,49.637166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-08,510300,172.867877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-08,510310,70.363074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-08,510330,57.602498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-09,159919,49.673166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-09,510300,174.316877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-09,510310,70.983074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-09,510330,58.331498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-12,159919,49.700166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-12,510300,175.918877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-12,510310,71.263074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-12,510330,58.367498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-13,159919,50.510166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-13,510300,176.953877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-13,510310,71.403074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-13,510330,58.196498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-14,159919,50.996166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-14,510300,177.673877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-14,510310,71.423074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-14,510330,57.908498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-15,159919,50.996166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-15,510300,177.808877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-15,510310,72.743074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-15,510330,57.926498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-16,159919,51.041166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-16,510300,181.210877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-16,510310,72.883074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-16,510330,58.169498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-19,159919,51.428166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-19,510300,182.578877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-19,510310,73.023074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-19,510330,58.250498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-20,159919,51.491166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-20,510300,185.260877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-20,510310,73.663074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-20,510330,58.691498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-21,159919,51.896166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-21,510300,185.863877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-21,510310,75.183074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-21,510330,58.700498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-22,159919,51.644166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-22,510300,187.834877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-22,510310,75.963074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-22,510330,58.997498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-23,159919,51.707166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-23,510300,194.467877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-23,510310,76.583074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-23,510330,59.276498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-26,159919,51.365166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-26,510300,196.402877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-26,510310,79.323074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-26,510330,59.420498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-27,159919,51.302166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-27,510300,196.393877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-27,510310,79.423074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-27,510330,59.942498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-28,159919,51.401166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-28,510300,196.582877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-28,510310,81.203074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-28,510330,60.959498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-29,159919,52.373166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-29,510300,196.492877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-29,510310,83.443074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-29,510330,62.075498,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-30,159919,53.282166,深交所,https://www.szse.cn/api/report/ShowReport/data
2022-12-30,510300,196.915877,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-30,510310,86.263074,上交所,https://query.sse.com.cn/commonQuery.do
2022-12-30,510330,63.272498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-03,159919,53.282166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-03,510300,197.068877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-03,510310,85.963074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-03,510330,63.506498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-04,159919,53.066166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-04,510300,191.695877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-04,510310,84.163074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-04,510330,63.353498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-05,159919,52.949166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-05,510300,190.768877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-05,510310,84.303074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-05,510330,63.236498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-06,159919,52.886166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-06,510300,191.353877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-06,510310,84.103074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-06,510330,63.578498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-09,159919,53.282166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-09,510300,188.617877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-09,510310,82.783074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-09,510330,64.046498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-10,159919,53.480166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-10,510300,184.720877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-10,510310,82.863074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-10,510330,64.226498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-11,159919,53.759166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-11,510300,183.847877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-11,510310,83.923074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-11,510330,64.568498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-12,159919,54.137166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-12,510300,183.874877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-12,510310,85.823074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-12,510330,65.810498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-13,159919,54.452166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-13,510300,186.439877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-13,510310,85.643074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-13,510330,66.422498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-16,159919,55.757166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-16,510300,196.807877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-16,510310,86.463074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-16,510330,67.115498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-17,159919,56.000166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-17,510300,199.642877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-17,510310,88.683074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-17,510330,67.799498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-18,159919,57.647166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-18,510300,199.714877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-18,510310,88.383074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-18,510330,67.745498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-19,159919,58.367166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-19,510300,200.209877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-19,510310,88.043074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-19,510330,67.565498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-20,159919,58.331166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-20,510300,201.109877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-20,510310,87.803074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-20,510330,67.412498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-30,159919,58.304166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-30,510300,202.513877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-30,510310,87.763074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-30,510330,67.466498,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-31,159919,58.547166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-01-31,510300,208.939877,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-31,510310,87.803074,上交所,https://query.sse.com.cn/commonQuery.do
2023-01-31,510330,67.817498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-01,159919,59.024166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-01,510300,207.193877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-01,510310,87.283074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-01,510330,67.745498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-02,159919,57.773166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-02,510300,200.821877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-02,510310,86.703074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-02,510330,67.223498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-03,159919,56.603166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-03,510300,196.699877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-03,510310,86.243074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-03,510330,66.971498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-06,159919,55.712166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-06,510300,194.683877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-06,510310,86.083074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-06,510330,65.378498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-07,159919,53.462166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-07,510300,192.118877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-07,510310,82.483074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-07,510330,64.325498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-08,159919,52.913166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-08,510300,190.669877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-08,510310,82.343074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-08,510330,63.578498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-09,159919,52.931166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-09,510300,191.209877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-09,510310,82.203074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-09,510330,63.677498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-10,159919,52.634166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-10,510300,189.463877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-10,510310,81.603074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-10,510330,63.335498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-13,159919,52.004166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-13,510300,184.594877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-13,510310,81.463074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-13,510330,62.597498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-14,159919,51.806166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-14,510300,184.171877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-14,510310,81.463074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-14,510330,62.291498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-15,159919,51.788166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-15,510300,180.634877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-15,510310,81.643074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-15,510330,62.246498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-16,159919,51.689166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-16,510300,180.796877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-16,510310,81.803074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-16,510330,62.381498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-17,159919,51.806166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-17,510300,181.012877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-17,510310,82.023074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-17,510330,61.976498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-20,159919,51.914166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-20,510300,178.042877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-20,510310,81.783074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-20,510330,62.111498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-21,159919,52.238166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-21,510300,179.293877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-21,510310,81.843074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-21,510330,62.462498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-22,159919,52.211166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-22,510300,178.915877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-22,510310,81.823074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-22,510330,62.183498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-23,159919,52.112166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-23,510300,177.268877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-23,510310,81.603074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-23,510330,61.958498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-24,159919,52.094166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-24,510300,173.173877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-24,510310,82.083074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-24,510330,61.643498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-27,159919,51.977166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-27,510300,171.409877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-27,510310,82.483074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-27,510330,61.607498,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-28,159919,52.004166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-02-28,510300,172.426877,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-28,510310,82.723074,上交所,https://query.sse.com.cn/commonQuery.do
2023-02-28,510330,61.616498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-01,159919,52.382166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-01,510300,178.978877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-01,510310,83.263074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-01,510330,62.039498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-02,159919,52.625166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-02,510300,178.978877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-02,510310,83.703074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-02,510330,62.057498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-03,159919,52.715166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-03,510300,179.248877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-03,510310,83.703074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-03,510330,62.129498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-06,159919,52.193166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-06,510300,173.101877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-06,510310,83.463074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-06,510330,61.616498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-07,159919,51.896166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-07,510300,170.491877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-07,510310,83.343074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-07,510330,61.508498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-08,159919,51.896166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-08,510300,170.950877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-08,510310,83.643074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-08,510330,61.508498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-09,159919,52.112166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-09,510300,170.140877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-09,510310,83.583074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-09,510330,61.328498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-10,159919,52.004166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-10,510300,170.176877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-10,510310,83.743074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-10,510330,61.256498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-13,159919,51.995166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-13,510300,170.608877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-13,510310,83.843074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-13,510330,61.274498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-14,159919,52.013166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-14,510300,171.427877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-14,510310,83.823074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-14,510330,61.274498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-15,159919,51.869166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-15,510300,170.851877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-15,510310,83.823074,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-15,510330,61.157498,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-16,159919,51.869166,深交所,https://www.szse.cn/api/report/ShowReport/data
2023-03-16,510300,171.670877,上交所,https://query.sse.com.cn/commonQuery.do
2023-03-16,510310,83.743074,上交所,https://query.sse.com.cn/commonQuery.do
