date,code,shares_100m,exchange,source,quality,method
2014-12-10,510300,102.519706,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-10,510310,49.703074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-10,510330,83.101998,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-11,159915,8.883465,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-11,159919,109.470786,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-11,510300,91.586889,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-11,510310,47.510662,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-11,510330,83.783498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-12,159915,8.883268,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-12,159919,109.585702,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-12,510300,96.727734,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-12,510310,47.554897,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-12,510330,84.313416,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-15,159915,8.884313,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-15,159919,109.740712,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-15,510300,99.053831,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-15,510310,48.043074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-15,510330,84.496422,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-16,159915,8.884005,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-16,159919,109.473158,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-16,510300,93.121531,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-16,510310,48.043074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-16,510330,84.044498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-17,159915,8.883274,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-17,159919,109.651598,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-17,510300,92.632551,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-17,510310,48.023074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-17,510330,82.838498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-18,159915,8.885465,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-18,159919,109.672847,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-18,510300,106.780877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-18,510310,47.963074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-18,510330,82.926906,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-19,159915,8.881986,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-19,159919,109.510060,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-19,510300,117.694328,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-19,510310,47.823074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-19,510330,83.178754,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-22,159915,8.885285,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-22,159919,109.526252,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-22,510300,115.232089,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-22,510310,48.183074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-22,510330,83.198498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-23,159915,8.884471,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-23,159919,109.571743,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-23,510300,104.899877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-23,510310,50.143074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-23,510330,82.919498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-24,159915,8.884046,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-24,159919,109.672870,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-24,510300,91.471877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-24,510310,49.623074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-24,510330,82.649498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-25,159915,8.885245,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-25,159919,109.506199,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-25,510300,81.211877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-25,510310,49.603074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-25,510330,81.974498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-26,159915,8.888993,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-26,159919,109.569493,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-26,510300,84.523682,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-26,510310,50.123074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-26,510330,81.479498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-29,159915,8.882330,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-29,159919,109.536624,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-29,510300,94.464918,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-29,510310,50.163074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-29,510330,80.903498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-30,159915,8.883444,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-30,159919,109.439841,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-30,510300,90.562709,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-30,510310,50.023074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-30,510330,80.696498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-31,159915,8.883354,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-31,159919,109.435387,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2014-12-31,510300,94.814703,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-31,510310,49.743074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2014-12-31,510330,80.552498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-05,159915,8.816317,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-05,159919,124.566520,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-05,510300,113.987715,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-05,510310,49.603074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-05,510330,79.739374,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-06,159915,8.814824,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-06,159919,124.809295,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-06,510300,109.372746,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-06,510310,49.563074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-06,510330,79.382498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-07,159915,8.814180,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-07,159919,124.775053,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-07,510300,96.844877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-07,510310,52.063074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-07,510330,78.419498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-08,159915,8.815588,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-08,159919,124.652085,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-08,510300,91.969867,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-08,510310,51.623074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-08,510330,77.258498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-09,159915,8.814169,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-09,159919,124.734083,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-09,510300,84.829877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-09,510310,51.983074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-09,510330,76.880498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-12,159915,8.814549,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-12,159919,124.537875,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-12,510300,86.496702,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-12,510310,53.323074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-12,510330,76.817498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-13,159915,8.814438,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-13,159919,124.830061,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-13,510300,89.713212,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-13,510310,53.863074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-13,510330,76.799498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-14,159915,8.813601,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-14,159919,124.450355,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-14,510300,91.435669,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-14,510310,53.803074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-14,510330,76.313498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-15,159915,8.813360,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-15,159919,124.525696,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-15,510300,91.090261,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-15,510310,53.723074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-15,510330,75.719498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-16,159915,8.813089,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-16,159919,124.686981,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-16,510300,95.188877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-16,510310,53.343074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-16,510330,75.665498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-19,159915,8.814406,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-19,159919,124.568104,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-19,510300,95.294788,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-19,510310,53.363074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-19,510330,75.669031,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-20,159915,8.815246,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-20,159919,124.613269,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-20,510300,87.655877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-20,510310,49.863074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-20,510330,75.548498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-21,159915,8.813874,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-21,159919,124.679618,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-21,510300,81.994877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-21,510310,48.843074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-21,510330,74.333498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-22,159915,8.813986,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-22,159919,124.359273,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-22,510300,78.027625,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-22,510310,48.663074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-22,510330,74.207498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-23,159915,8.816934,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-23,159919,124.605106,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-23,510300,80.207069,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-23,510310,48.143074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-23,510330,73.883498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-26,159915,8.813523,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-26,159919,124.762642,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-26,510300,81.720309,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-26,510310,48.143074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-26,510330,73.460498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-27,159915,8.815073,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-27,159919,124.428045,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-27,510300,77.291261,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-27,510310,47.765571,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-27,510330,73.181498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-28,159915,8.814521,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-28,159919,124.525966,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-28,510300,75.028877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-28,510310,48.043074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-28,510330,73.181498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-29,159915,8.811929,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-29,159919,124.426152,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-29,510300,72.231465,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-29,510310,48.043074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-29,510330,73.154498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-30,159915,8.817453,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-30,159919,124.688797,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-01-30,510300,69.202877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-30,510310,46.787484,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-01-30,510330,72.749498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-02,159915,8.815172,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-02,159919,124.624002,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-02,510300,67.279877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-02,510310,38.523074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-02,510330,72.666998,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-03,159915,8.813807,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-03,159919,124.855118,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-03,510300,70.734799,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-03,510310,38.283074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-03,510330,72.678498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-04,159915,8.813386,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-04,159919,124.801493,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-04,510300,73.538312,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-04,510310,38.083074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-04,510330,72.445998,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-05,159915,8.815350,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-05,159919,124.653230,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-05,510300,74.119877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-05,510310,38.065425,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-05,510330,71.813498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-06,159915,8.814139,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-06,159919,124.350653,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-06,510300,73.291953,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-06,510310,38.043074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-06,510330,71.723498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-09,159915,8.816035,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-09,159919,124.694537,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-09,510300,75.919877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-09,510310,38.023074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-09,510330,71.660498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-10,159915,8.815771,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-10,159919,124.345203,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-10,510300,80.878743,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-10,510310,37.983074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-10,510330,71.695998,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-11,159915,8.813296,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-11,159919,124.556323,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-11,510300,85.405835,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-11,510310,38.082008,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-11,510330,71.705498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-12,159915,8.814652,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-12,159919,124.606657,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-12,510300,86.242877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-12,510310,38.083074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-12,510330,71.795498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-13,159915,8.814747,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-13,159919,124.844150,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-13,510300,88.960876,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-13,510310,37.783074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-13,510330,71.561498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-16,159915,8.813753,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-16,159919,124.291562,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-16,510300,88.573877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-16,510310,37.643074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-16,510330,71.417498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-17,159915,8.815139,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-17,159919,124.480931,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-17,510300,89.725877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-17,510310,37.643074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-17,510330,71.417498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-25,159915,8.815866,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-25,159919,124.622111,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-25,510300,82.831877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-25,510310,37.543074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-25,510330,71.246498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-26,159915,8.813528,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-26,159919,124.344261,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-26,510300,85.273850,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-26,510310,37.443074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-26,510330,71.174498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-27,159915,8.814054,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-27,159919,124.419130,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-02-27,510300,88.501877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-27,510310,37.203074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-02-27,510330,70.976498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-03-02,159915,8.815245,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-03-02,159919,124.646256,深交所,https://stock.xueqiu.com/v5/stock/chart/kline.json,estimated,volume_turnover_inference
2015-03-02,510300,85.105877,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-03-02,510310,36.903074,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
2015-03-02,510330,70.661498,上交所,https://query.sse.com.cn/commonQuery.do,official,exchange_disclosure
